id,title,type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts273245,Dad Stop Embarrassing Me!,SHOW,2021,25,4.1,1853.0,5.64,7.5
ts287703,Mine,SHOW,2021,69,7.8,1101.0,9.07,7.6
ts287838,Mad for Each Other,SHOW,2021,35,7.9,1518.0,15.371,8.3
ts243780,Sharkdog,SHOW,2021,0,6.2,136.0,11.475,9.8
ts289364,Cat People,SHOW,2021,32,6.3,266.0,4.257,6.3
ts279953,Law School,SHOW,2021,60,8.1,2024.0,7.902,8.0
ts301609,Love Is Blind: Brazil,SHOW,2021,56,6.1,425.0,5.109,6.4
ts297065,Tattoo Redo,SHOW,2021,30,5.8,680.0,6.217,5.5
ts304709,Bake Squad,SHOW,2021,38,6.9,651.0,5.274,8.0
ts273318,Country Comfort,SHOW,2021,24,6.9,3301.0,9.488,7.8
ts329882,Secrets of Summer,SHOW,2022,30,5.9,110.0,26.996,8.0
ts317144,Adventure Beast,SHOW,2021,19,5.2,496.0,7.408,7.7
ts282155,Zero,SHOW,2021,24,5.6,1270.0,7.106,7.6
ts285469,Headspace Guide to Sleep,SHOW,2021,19,6.8,445.0,1.4,8.8
ts272515,Dealer,SHOW,2021,32,6.1,659.0,5.143,7.0
ts299485,A Tale Dark & Grimm,SHOW,2021,31,7.3,1193.0,15.774,7.7
ts288540,Ray,SHOW,2021,59,7.2,8668.0,4.004,6.8
ts313902,Your Life is a Joke,SHOW,2021,37,5.5,83.0,1.709,3.0
ts275448,Navillera,SHOW,2021,64,8.8,2024.0,13.399,8.5
ts287853,Coyotes,SHOW,2021,45,5.1,293.0,2.967,6.9
ts287149,Hype House,SHOW,2022,32,2.3,2860.0,1.4,5.0
ts270807,"Hello, Me!",SHOW,2021,61,7.3,538.0,8.788,7.6
ts316965,Ridley Jones,SHOW,2021,28,4.7,223.0,5.089,8.0
ts297763,Myth and Mogul: John DeLorean,SHOW,2021,44,6.8,1009.0,11.334,7.0
ts300274,Cooking With Paris,SHOW,2021,23,5.2,1055.0,4.166,6.6
ts299321,Dogs in Space,SHOW,2021,22,7.2,560.0,16.0,7.5
ts288997,Human: The World Within,SHOW,2021,52,6.8,697.0,1.4,8.7
ts306135,"Vendetta: Truth, Lies and The Mafia",SHOW,2021,39,6.7,232.0,2.823,6.6
ts258321,"Ada Twist, Scientist",SHOW,2021,28,6.4,131.0,7.998,7.0
ts289757,Crime Stories: India Detectives,SHOW,2021,52,7.2,934.0,2.376,7.0
ts309676,The World's Most Amazing Vacation Rentals,SHOW,2021,35,6.7,1278.0,5.156,7.4
ts311958,The Hungry and the Hairy,SHOW,2021,63,7.5,218.0,6.006,8.0
ts288064,Somos.,SHOW,2021,47,7.1,1108.0,25.66,7.7
ts287941,Racket Boys,SHOW,2021,70,1.8,27484.0,3.427,8.0
ts283639,Decoupled,SHOW,2021,30,8.0,6379.0,3.979,8.7
ts311915,Rebelde,SHOW,2022,39,6.2,2122.0,170.773,7.4
ts257315,Karma's World,SHOW,2021,11,6.2,134.0,14.657,6.9
ts287741,"Fresh, Fried & Crispy",SHOW,2021,25,6.2,603.0,1.4,7.7
ts304690,Remember You,SHOW,2021,67,7.4,65.0,2.183,7.0
ts314963,The Fastest,SHOW,2021,35,5.7,76.0,1.61,6.0
ts307981,Scaredy Cats,SHOW,2021,26,6.2,338.0,17.563,6.8
ts288545,We the People,SHOW,2021,5,3.4,674.0,2.522,8.0
ts61384,My Love: Six Stories of True Love,SHOW,2021,70,7.5,281.0,2.859,5.0
ts296179,The War Next-door,SHOW,2021,32,5.6,373.0,51.527,7.2
ts273275,Marriage or Mortgage,SHOW,2021,40,5.1,433.0,3.157,10.0
ts320407,The Future Diary,SHOW,2021,33,7.9,97.0,4.84,8.0
ts293346,Race: Bubba Wallace,SHOW,2022,47,5.9,402.0,4.274,5.7
ts285471,The Wedding Coach,SHOW,2021,32,4.9,85.0,0.6,10.0
ts283614,Haunted: Latin America,SHOW,2021,33,5.3,572.0,38.749,7.4
ts285470,Pet Stars,SHOW,2021,27,4.9,117.0,1.4,8.7
ts286218,The Rational Life,SHOW,2021,45,8.1,445.0,34.576,9.0
ts257873,Dive Club,SHOW,2021,0,6.2,789.0,10.559,7.9
ts296201,Elize Matsunaga: Once Upon a Crime,SHOW,2021,49,5.9,2088.0,4.902,6.4
ts282876,"Nevenka, Breaking The Silence",SHOW,2021,38,6.9,658.0,1.785,8.0
ts331449,Hei$t: The Great Robbery of Brazil's Central Bank,SHOW,2022,61,6.3,193.0,6.837,5.0
ts287729,Alma Matters: Inside the IIT Dream,SHOW,2021,51,8.3,2323.0,2.433,9.0
ts267062,Jiva!,SHOW,2021,38,5.5,263.0,12.93,7.9
ts288832,I Heart Arlo,SHOW,2021,15,7.0,204.0,5.429,8.2
ts272092,Canine Intervention,SHOW,2021,35,6.5,886.0,1.4,7.1
ts316882,Reasonable Doubt: A Tale of Two Kidnappings,SHOW,2021,47,7.6,179.0,8.32,7.0
ts285106,Under Suspicion: Uncovering the Wesphael Case,SHOW,2021,36,6.3,727.0,1.4,7.8
ts305732,Metal Shop Masters,SHOW,2021,0,5.6,546.0,2.564,6.3
ts302056,Titletown High,SHOW,2021,34,5.4,318.0,5.064,5.6
ts285874,Magic for Humans Spain,SHOW,2021,23,6.0,77.0,1.173,4.3
ts282214,Let's Fight Ghost,SHOW,2021,65,7.5,98.0,3.009,9.0
ts274575,How to Be A Cowboy,SHOW,2021,25,6.8,145.0,0.969,10.0
ts314962,Stories of a Generation - with Pope Francis,SHOW,2021,46,7.4,202.0,5.978,7.6
ts289982,Bangkok Breaking,SHOW,2021,60,5.9,281.0,34.653,7.0
ts317709,Kayko and Kokosh,SHOW,2021,13,6.3,314.0,3.679,6.7
ts293103,Juanpis González - The Series,SHOW,2022,26,6.8,339.0,138.103,7.8
ts308053,Jailbirds New Orleans,SHOW,2021,41,6.6,205.0,1.81,7.0
ts188367,Bombay Begums,SHOW,2021,49,5.3,4841.0,3.164,8.3
ts330422,Team Zenko Go,SHOW,2022,20,7.2,21.0,4.843,7.0
ts322267,The Big Shot Game Show,SHOW,2022,49,6.2,24.0,1.96,10.0
ts270616,We Are: The Brooklyn Saints,SHOW,2021,47,6.5,156.0,4.095,8.7
ts272422,Buried by the Bernards,SHOW,2021,0,7.3,339.0,1.4,7.6
ts320335,Summer Heat,SHOW,2022,48,5.5,265.0,10.826,8.0
ts285422,Newton's Cradle,SHOW,2021,41,8.0,1565.0,1.4,7.0
ts283284,Navarasa,SHOW,2021,34,5.9,3470.0,2.595,6.6
ts297685,I Need Romance,SHOW,2021,45,7.8,24.0,1.083,6.0
ts308002,The Five Juanas,SHOW,2021,34,6.9,1728.0,70.0,7.3
ts284885,Abla Fahita: Drama Queen,SHOW,2021,25,6.6,433.0,1.4,8.5
ts309235,Christmas Flow,SHOW,2021,50,5.8,702.0,6.925,6.9
ts307816,Korean Cold Noodle Rhapsody,SHOW,2021,49,7.3,15.0,1.834,4.0
ts273317,Pitta Kathalu,SHOW,2021,37,5.1,727.0,1.4,5.5
ts286386,The Big Day,SHOW,2021,45,4.6,327.0,1.4,6.0
ts271048,Mighty Little Bheem: Kite Festival,SHOW,2021,0,8.8,16.0,0.979,10.0
